"site","box","year","fledged"
"PTH",4,2019,1
"PTH",4,2019,1
"PTH",4,2019,1
"PTH",4,2019,1
"PTH",4,2019,1
"PTH",5,2019,1
"PTH",5,2019,1
"PTH",5,2019,1
"PTH",5,2019,0
"PTH",5,2019,1
"PTH",5,2019,0
"PTH",5,2019,1
"PTH",5,2019,1
"PTH",5,2019,1
"PTH",6,2019,1
"PTH",6,2019,1
"PTH",6,2019,1
"PTH",6,2019,1
"PTH",6,2019,1
"PTH",6,2019,1
"PTH",6,2019,1
"PTH",6,2019,1
"PTH",6,2019,1
"PTH",6,2019,1
"PTH",6,2019,1
"PTH",7,2019,1
"PTH",7,2019,1
"PTH",7,2019,1
"PTH",7,2019,1
"PTH",7,2019,1
"PTH",7,2019,1
"PTH",7,2019,1
"PTH",7,2019,1
"PTH",7,2019,1
"PTH",7,2019,1
"PTH",8,2019,1
"PTH",8,2019,1
"PTH",8,2019,1
"PTH",8,2019,1
"PTH",8,2019,1
"PTH",8,2019,1
"PTH",8,2019,1
"RSY",2,2019,1
"RSY",2,2019,1
"RSY",2,2019,1
"RSY",2,2019,1
"RSY",2,2019,1
"RSY",3,2019,1
"RSY",3,2019,0
"RSY",3,2019,1
"RSY",3,2019,1
"RSY",3,2019,0
"RSY",3,2019,1
"RSY",3,2019,1
"RSY",3,2019,1
"RSY",4,2019,1
"RSY",4,2019,1
"RSY",4,2019,1
"RSY",4,2019,1
"RSY",4,2019,1
"RSY",4,2019,1
"RSY",4,2019,1
"RSY",7,2019,0
"RSY",7,2019,0
"RSY",7,2019,0
"RSY",7,2019,0
"RSY",7,2019,0
"RSY",8,2019,1
"RSY",8,2019,1
"RSY",8,2019,1
"RSY",8,2019,1
"RSY",8,2019,1
"RSY",8,2019,1
"RSY",8,2019,1
"RTH",3,2019,1
"RTH",3,2019,1
"RTH",3,2019,1
"RTH",3,2019,1
"RTH",3,2019,1
"RTH",3,2019,1
"RTH",3,2019,1
"RTH",3,2019,1
"RTH",3,2019,1
"RTH",3,2019,1
"RTH",3,2019,1
"RTH",3,2019,1
"RTH",4,2019,1
"RTH",4,2019,1
"RTH",4,2019,1
"RTH",5,2019,0
"RTH",5,2019,0
"RTH",5,2019,0
"RTH",5,2019,0
"RTH",5,2019,0
"RTH",5,2019,0
"RTH",5,2019,0
"RTH",5,2019,0
"RTH",6,2019,1
"RTH",6,2019,1
"RTH",6,2019,1
"RTH",6,2019,1
"RTH",6,2019,1
"SER",1,2019,1
"SER",1,2019,1
"SER",1,2019,1
"SER",1,2019,1
"SER",1,2019,1
"SER",1,2019,1
"SER",1,2019,1
"SER",1,2019,1
"SER",1,2019,1
"SER",1,2019,1
"SER",1,2019,1
"SER",1,2019,1
"SER",2,2019,1
"SER",2,2019,1
"SER",2,2019,1
"SER",2,2019,1
"SER",2,2019,1
"SER",2,2019,1
"SER",2,2019,1
"SER",3,2019,1
"SER",3,2019,1
"SER",3,2019,1
"SER",3,2019,1
"SER",3,2019,1
"SER",3,2019,1
"SER",5,2019,1
"SER",5,2019,1
"SER",5,2019,1
"SER",5,2019,1
"SER",5,2019,1
"SER",5,2019,1
"SER",5,2019,1
"SER",5,2019,1
"SER",5,2019,1
"SER",5,2019,1
"SER",6,2019,1
"SER",6,2019,1
"SER",6,2019,1
"SER",6,2019,1
"SER",6,2019,1
"SER",6,2019,1
"SER",6,2019,1
"SER",6,2019,1
"SER",7,2019,1
"SER",7,2019,1
"SER",7,2019,1
"SER",7,2019,1
"SER",7,2019,1
"SER",7,2019,1
"SER",7,2019,1
"SER",7,2019,1
"SER",7,2019,1
"SER",7,2019,1
"SER",8,2019,1
"SER",8,2019,1
"SER",8,2019,1
"SER",8,2019,1
"SER",8,2019,1
"SER",8,2019,1
"SER",8,2019,1
"SER",8,2019,1
"SER",8,2019,1
"SLS",2,2019,1
"SLS",2,2019,1
"SLS",2,2019,1
"SLS",2,2019,1
"SLS",2,2019,1
"SLS",3,2019,0
"SLS",3,2019,0
"SLS",3,2019,0
"SLS",3,2019,0
"SLS",3,2019,0
"SLS",3,2019,0
"SLS",3,2019,0
"SLS",3,2019,0
"SLS",5,2019,1
"SLS",5,2019,1
"SLS",5,2019,1
"SLS",5,2019,0
"SLS",5,2019,1
"SLS",5,2019,1
"SLS",5,2019,1
"SLS",5,2019,1
"SLS",5,2019,1
"SLS",5,2019,1
"SLS",5,2019,1
"SLS",6,2019,1
"SLS",6,2019,1
"SLS",6,2019,1
"SLS",6,2019,1
"SLS",6,2019,1
"SLS",6,2019,1
"SLS",6,2019,1
"SLS",6,2019,1
"SLS",6,2019,1
"SLS",7,2019,1
"SLS",7,2019,1
"SLS",7,2019,1
"SLS",7,2019,1
"SLS",7,2019,1
"SLS",7,2019,1
"SLS",7,2019,1
"SLS",7,2019,1
"SPD",1,2019,1
"SPD",1,2019,1
"SPD",1,2019,1
"SPD",1,2019,1
"SPD",1,2019,1
"SPD",1,2019,1
"SPD",1,2019,1
"SPD",1,2019,1
"SPD",4,2019,0
"SPD",4,2019,0
"SPD",4,2019,0
"SPD",4,2019,0
"SPD",4,2019,0
"SPD",4,2019,0
"SPD",4,2019,0
"SPD",4,2019,0
"SPD",4,2019,0
"SPD",6,2019,0
"SPD",6,2019,0
"SPD",6,2019,0
"SPD",6,2019,0
"SPD",6,2019,0
"SPD",6,2019,0
"SPD",6,2019,0
"SPD",6,2019,0
"SPD",6,2019,0
"SPD",6,2019,0
"SPD",8,2019,1
"SPD",8,2019,1
"SPD",8,2019,1
"SPD",8,2019,1
"SPD",8,2019,1
"SPD",8,2019,0
"SPD",8,2019,1
"SPD",8,2019,1
"SPD",8,2019,1
"SPD",8,2019,1
"STY",1,2019,1
"STY",1,2019,1
"STY",1,2019,1
"STY",1,2019,1
"STY",1,2019,1
"STY",1,2019,1
"STY",1,2019,1
"STY",1,2019,1
"STY",1,2019,1
"STY",1,2019,1
"STY",1,2019,1
"STY",2,2019,1
"STY",2,2019,1
"STY",2,2019,1
"STY",2,2019,1
"STY",2,2019,1
"STY",2,2019,1
"STY",2,2019,1
"STY",4,2019,1
"STY",4,2019,1
"STY",4,2019,1
"STY",4,2019,1
"STY",4,2019,1
"STY",4,2019,1
"STY",4,2019,1
"STY",4,2019,1
"STY",4,2019,1
"STY",5,2019,1
"STY",5,2019,1
"STY",5,2019,1
"STY",5,2019,1
"STY",5,2019,1
"STY",5,2019,1
"STY",5,2019,1
"STY",5,2019,1
"STY",5,2019,1
"STY",5,2019,1
"STY",6,2019,1
"STY",6,2019,1
"STY",6,2019,1
"STY",6,2019,1
"STY",6,2019,1
"STY",6,2019,1
"STY",6,2019,1
"STY",6,2019,1
"TAI",1,2019,0
"TAI",1,2019,0
"TAI",1,2019,0
"TAI",1,2019,0
"TAI",1,2019,0
"TAI",1,2019,0
"TAI",1,2019,0
"TAI",1,2019,0
"TAI",3,2019,0
"TAI",3,2019,0
"TAI",3,2019,0
"TAI",3,2019,0
"TAI",3,2019,0
"TAI",3,2019,0
"TAI",3,2019,0
"TAI",3,2019,0
"TAI",3,2019,0
"TAI",4,2019,0
"TAI",4,2019,1
"TAI",4,2019,1
"TAI",4,2019,1
"TAI",4,2019,1
"TAI",4,2019,1
"TAI",4,2019,1
"TAI",5,2019,0
"TAI",5,2019,0
"TAI",5,2019,1
"TAI",5,2019,1
"TAI",5,2019,0
"TAI",5,2019,0
"TAI",5,2019,0
"TAI",5,2019,0
"TAI",5,2019,0
"TAI",6,2019,1
"TAI",6,2019,1
"TAI",6,2019,1
"TAI",6,2019,1
"TAI",6,2019,1
"TAI",6,2019,1
"TOM",1,2019,1
"TOM",1,2019,1
"TOM",1,2019,0
"TOM",1,2019,1
"TOM",1,2019,0
"TOM",1,2019,1
"TOM",1,2019,1
"TOM",1,2019,0
"TOM",1,2019,0
"MCH",6,2020,1
"MCH",6,2020,1
"MCH",6,2020,1
"MCH",6,2020,1
"MCH",6,2020,1
"MCH",6,2020,1
"MCH",6,2020,1
"MCH",6,2020,1
"MCH",6,2020,1
"MCH",5,2020,1
"MCH",5,2020,1
"MCH",5,2020,1
"MCH",5,2020,1
"MCH",5,2020,1
"MCH",5,2020,1
"MCH",5,2020,1
"MCH",5,2020,1
"MCH",5,2020,1
"MCH",4,2020,1
"MCH",4,2020,1
"MCH",4,2020,1
"MCH",4,2020,1
"MCH",4,2020,1
"MCH",4,2020,1
"MCH",4,2020,1
"MCH",4,2020,1
"MCH",4,2020,1
"MCH",4,2020,1
"MCH",4,2020,1
"EDI",8,2020,1
"EDI",8,2020,1
"EDI",8,2020,1
"EDI",8,2020,1
"EDI",8,2020,1
"EDI",8,2020,1
"BLG",8,2020,1
"BLG",8,2020,1
"BLG",8,2020,1
"BLG",8,2020,1
"BLG",8,2020,1
"BLG",8,2020,1
"BLG",8,2020,1
"BLG",8,2020,1
"BLG",8,2020,1
"BLG",8,2020,1
"BLG",7,2020,1
"BLG",7,2020,1
"BLG",7,2020,1
"BLG",7,2020,1
"BLG",7,2020,1
"BLG",7,2020,1
"BLG",7,2020,1
"BLG",7,2020,0
"SER",2,2020,1
"SER",2,2020,1
"SER",2,2020,1
"SER",2,2020,0
"SER",2,2020,1
"SER",2,2020,1
"SER",2,2020,1
"SER",2,2020,1
"SER",2,2020,1
"SER",1,2020,1
"SER",1,2020,1
"SER",1,2020,1
"SER",1,2020,1
"SER",1,2020,1
"SER",1,2020,1
"SER",1,2020,1
"SER",1,2020,1
"SER",8,2020,1
"SER",8,2020,1
"SER",8,2020,1
"FOF",1,2020,1
"FOF",1,2020,1
"FOF",1,2020,1
"FOF",1,2020,1
"FOF",1,2020,1
"FOF",1,2020,1
"FOF",1,2020,1
"FOF",1,2020,1
"FOF",1,2020,1
"FOF",3,2020,1
"FOF",3,2020,1
"FOF",3,2020,1
"FOF",3,2020,1
"FOF",3,2020,1
"FOF",3,2020,1
"FOF",3,2020,1
"FOF",3,2020,1
"FOF",3,2020,1
"BLG",6,2020,1
"BLG",6,2020,1
"BLG",6,2020,1
"BLG",6,2020,1
"BLG",6,2020,1
"BLG",6,2020,1
"BLG",6,2020,1
"BLG",6,2020,1
"BLG",6,2020,1
"BLG",6,2020,1
"BLG",6,2020,1
"BLG",5,2020,1
"BLG",5,2020,1
"BLG",5,2020,1
"BLG",5,2020,1
"BLG",5,2020,1
"BLG",5,2020,1
"BLG",5,2020,1
"BLG",5,2020,1
"BLG",5,2020,1
"PTH",5,2020,1
"PTH",5,2020,1
"PTH",5,2020,1
"PTH",5,2020,1
"PTH",5,2020,1
"PTH",5,2020,1
"PTH",5,2020,1
"PTH",5,2020,1
"SER",3,2020,NA
"SER",3,2020,NA
"SER",3,2020,NA
"SER",3,2020,NA
"SER",3,2020,NA
"SER",3,2020,NA
"SER",3,2020,NA
"SER",3,2020,NA
"STY",3,2020,1
"STY",3,2020,1
"STY",3,2020,1
"STY",3,2020,1
"STY",3,2020,1
"STY",3,2020,1
"STY",3,2020,1
"STY",3,2020,1
"STY",3,2020,1
"STY",3,2020,1
"STY",6,2020,1
"STY",6,2020,1
"STY",6,2020,1
"STY",6,2020,1
"STY",6,2020,1
"STY",6,2020,1
"STY",6,2020,1
"STY",6,2020,1
"FOF",4,2020,1
"FOF",4,2020,1
"FOF",4,2020,1
"FOF",4,2020,1
"FOF",4,2020,1
"FOF",4,2020,1
"FOF",4,2020,1
"FOF",4,2020,1
"FOF",4,2020,1
"SER",6,2020,1
"SER",6,2020,1
"SER",6,2020,1
"SER",6,2020,1
"SER",6,2020,1
"SER",6,2020,1
"SER",6,2020,1
"SER",6,2020,1
"SER",6,2020,1
"PTH",1,2020,1
"PTH",1,2020,1
"PTH",1,2020,1
"PTH",1,2020,1
"PTH",1,2020,1
"PTH",1,2020,1
"PTH",1,2020,1
"PTH",1,2020,1
"PTH",1,2020,1
"PTH",3,2020,1
"PTH",3,2020,1
"PTH",3,2020,1
"PTH",3,2020,1
"PTH",3,2020,1
"PTH",3,2020,1
"PTH",3,2020,1
"PTH",3,2020,1
"PTH",3,2020,1
"PTH",3,2020,1
"PTH",6,2020,0
"PTH",6,2020,0
"PTH",6,2020,0
"PTH",6,2020,0
"PTH",6,2020,0
"PTH",6,2020,0
"PTH",6,2020,0
"PTH",6,2020,0
"PTH",6,2020,0
"PTH",6,2020,0
"PTH",6,2020,0
"PTH",6,2020,0
"PTH",6,2020,0
"DOW",1,2020,1
"DOW",1,2020,1
"DOW",1,2020,1
"DOW",1,2020,1
"DOW",1,2020,1
"DOW",1,2020,1
"DOW",1,2020,1
"DOW",1,2020,1
"DOW",1,2020,1
"EDI",1,2020,1
"EDI",1,2020,1
"EDI",1,2020,1
"EDI",1,2020,1
"EDI",1,2020,1
"EDI",1,2020,1
"EDI",1,2020,1
"EDI",1,2020,1
"MCH",2,2020,1
"MCH",2,2020,1
"MCH",2,2020,1
"MCH",2,2020,1
"MCH",2,2020,1
"MCH",2,2020,1
"MCH",2,2020,1
"GLF",5,2020,1
"GLF",5,2020,1
"GLF",5,2020,1
"GLF",5,2020,1
"GLF",5,2020,1
"GLF",5,2020,1
"GLF",5,2020,1
"GLF",5,2020,1
"GLF",5,2020,1
"EDI",2,2020,0
"EDI",2,2020,0
"EDI",2,2020,0
"EDI",2,2020,0
"EDI",2,2020,0
"EDI",2,2020,0
"EDI",2,2020,0
"EDI",4,2020,1
"EDI",4,2020,1
"EDI",4,2020,1
"EDI",4,2020,1
"EDI",4,2020,1
"EDI",4,2020,1
"LVN",7,2020,1
"LVN",7,2020,1
"LVN",7,2020,1
"LVN",7,2020,1
"RSY",2,2020,0
"RSY",2,2020,0
"RSY",2,2020,0
"RSY",2,2020,0
"RSY",2,2020,0
"RSY",2,2020,0
"RSY",2,2020,1
"RSY",2,2020,1
"RSY",8,2020,1
"RSY",8,2020,1
"RSY",8,2020,1
"RSY",8,2020,1
"RSY",8,2020,1
"RSY",6,2020,1
"RSY",6,2020,1
"RSY",6,2020,1
"RSY",6,2020,1
"RSY",6,2020,1
"RSY",6,2020,1
"SER",7,2020,1
"SER",7,2020,1
"SER",7,2020,1
"SER",7,2020,1
"SER",7,2020,1
"SER",7,2020,1
"SER",7,2020,1
"SER",7,2020,1
"PTH",2,2020,1
"PTH",2,2020,1
"PTH",2,2020,1
"PTH",2,2020,1
"PTH",2,2020,1
"PTH",2,2020,1
"PTH",2,2020,1
"PTH",2,2020,1
"PTH",2,2020,1
"BLG",1,2020,1
"BLG",1,2020,1
"BLG",1,2020,1
"BLG",1,2020,1
"BLG",1,2020,1
"BLG",1,2020,1
"BLG",1,2020,1
"BLG",1,2020,1
"BLG",1,2020,1
"BLG",2,2020,1
"BLG",2,2020,1
"BLG",2,2020,1
"BLG",2,2020,1
"BLG",2,2020,1
"FOF",7,2020,1
"FOF",7,2020,1
"FOF",7,2020,1
"FOF",7,2020,1
"FOF",7,2020,1
"FOF",7,2020,1
"FOF",7,2020,1
"GLF",2,2020,1
"GLF",2,2020,1
"GLF",2,2020,1
"GLF",2,2020,1
"GLF",2,2020,1
"GLF",2,2020,1
"SER",5,2020,1
"SER",5,2020,1
"SER",5,2020,1
"SER",5,2020,1
"SER",5,2020,1
"SER",5,2020,1
"SER",5,2020,1
"STY",7,2020,0
"STY",7,2020,0
"STY",7,2020,0
"STY",7,2020,0
"STY",7,2020,0
"STY",7,2020,0
"STY",7,2020,0
"STY",7,2020,0
"STY",7,2020,0
"STY",7,2020,0
"STY",7,2020,0
"STY",5,2020,1
"STY",5,2020,1
"STY",5,2020,1
"STY",5,2020,1
"STY",5,2020,1
"STY",5,2020,1
"STY",5,2020,1
"STY",5,2020,1
"STY",5,2020,1
"STY",4,2020,1
"STY",4,2020,1
"STY",4,2020,1
"STY",4,2020,1
"STY",4,2020,1
"STY",4,2020,1
"STY",4,2020,1
"STY",4,2020,1
"STY",4,2020,1
"STY",1,2020,1
"STY",1,2020,1
"STY",1,2020,1
"STY",1,2020,1
"STY",1,2020,1
"STY",1,2020,1
"STY",1,2020,1
"STY",1,2020,1
"STY",1,2020,1
"STY",1,2020,1
"EDI",3,2020,1
"EDI",3,2020,1
"EDI",3,2020,1
"EDI",3,2020,1
"EDI",3,2020,1
"EDI",3,2020,1
"EDI",5,2020,1
"EDI",5,2020,1
"EDI",5,2020,1
"EDI",5,2020,1
"EDI",5,2020,1
"EDI",5,2020,1
"EDI",5,2020,1
"EDI",5,2020,1
"EDI",5,2020,1
"EDI",6,2020,1
"EDI",6,2020,1
"EDI",6,2020,1
"EDI",6,2020,1
"EDI",6,2020,1
"EDI",6,2020,1
"EDI",6,2020,1
"EDI",6,2020,1
"HWP",6,2020,1
"HWP",6,2020,1
"HWP",6,2020,1
"HWP",6,2020,1
"HWP",6,2020,1
"HWP",6,2020,1
"HWP",6,2020,1
"HWP",6,2020,1
"HWP",6,2020,1
"HWP",6,2020,1
"HWP",6,2020,0
"FSH",4,2020,1
"FSH",4,2020,1
"FSH",4,2020,1
"FSH",4,2020,1
"FSH",4,2020,1
"FSH",4,2020,1
"FSH",8,2020,1
"FSH",8,2020,1
"FSH",8,2020,1
"RTH",1,2020,1
"RTH",1,2020,1
"RTH",1,2020,1
"RTH",1,2020,1
"RTH",1,2020,1
"RTH",1,2020,1
"RTH",1,2020,1
"RTH",1,2020,1
"RTH",1,2020,1
"RTH",3,2020,1
"RTH",3,2020,1
"RTH",3,2020,1
"RTH",3,2020,1
"RTH",3,2020,1
"RTH",3,2020,1
"RTH",3,2020,1
"RSY",1,2020,0
"RSY",1,2020,0
"RSY",1,2020,0
"RSY",1,2020,0
"RSY",1,2020,0
"RSY",1,2020,0
"RSY",1,2020,0
"RSY",1,2020,0
"RSY",3,2020,1
"RSY",3,2020,0
"RSY",3,2020,0
"RSY",3,2020,0
"RSY",3,2020,0
"RSY",3,2020,0
"GLF",7,2020,1
"GLF",7,2020,1
"GLF",7,2020,1
"PTH",7,2020,1
"PTH",7,2020,1
"PTH",7,2020,1
"PTH",7,2020,1
"PTH",7,2020,1
"PTH",7,2020,1
"PTH",7,2020,1
"PTH",7,2020,1
"PTH",7,2020,1
"PTH",7,2020,1
"PTH",8,2020,1
"PTH",8,2020,1
"PTH",8,2020,0
"PTH",8,2020,1
"PTH",8,2020,1
"PTH",8,2020,1
"PTH",8,2020,0
"PTH",8,2020,0
"PTH",8,2020,1
"BLG",3,2020,1
"BLG",3,2020,1
"BLG",3,2020,1
"BLG",3,2020,1
"BLG",3,2020,1
"BLG",3,2020,1
"BLG",3,2020,1
"BLG",3,2020,1
"CAL",3,2020,1
"CAL",3,2020,1
"CAL",3,2020,1
"CAL",3,2020,1
"CAL",3,2020,1
"CAL",3,2020,1
"CAL",3,2020,1
"SLS",6,2020,1
"SLS",6,2020,1
"SLS",6,2020,1
"SLS",6,2020,1
"SLS",6,2020,1
"SLS",6,2020,1
"SLS",6,2020,1
"AVN",3,2020,1
"AVN",3,2020,1
"AVN",3,2020,1
"AVN",3,2020,1
"AVN",3,2020,1
"AVN",3,2020,1
"AVN",3,2020,1
"AVN",3,2020,1
"AVN",3,2020,1
"AVN",1,2020,1
"AVN",1,2020,1
"AVN",1,2020,1
"AVN",1,2020,1
"AVN",1,2020,1
"AVN",1,2020,1
"AVN",1,2020,1
"AVN",1,2020,1
"AVN",1,2020,1
"AVN",4,2020,1
"AVN",4,2020,1
"AVN",4,2020,1
"AVN",4,2020,1
"AVN",4,2020,1
"AVN",4,2020,1
"AVN",4,2020,1
"AVN",4,2020,1
"BAD",1,2020,1
"BAD",1,2020,1
"BAD",1,2020,1
"BAD",1,2020,1
"BAD",1,2020,1
"BAD",1,2020,1
"BAD",1,2020,1
"BAD",1,2020,1
"BAD",1,2020,1
"BAD",1,2020,1
"FOF",6,2020,1
"FOF",6,2020,1
"FOF",6,2020,1
"FOF",6,2020,1
"FOF",6,2020,1
"FOF",6,2020,1
"DUN",5,2020,1
"DUN",5,2020,1
"DUN",5,2020,1
"DUN",5,2020,1
"DUN",5,2020,1
"DUN",5,2020,1
"DUN",5,2020,1
"DUN",5,2020,1
"DUN",5,2020,1
"DUN",5,2020,1
"DUN",6,2020,0
"DUN",6,2020,0
"DUN",6,2020,0
"DUN",6,2020,0
"CAL",7,2020,1
"CAL",7,2020,1
"CAL",7,2020,1
"CAL",7,2020,1
"DLW",4,2020,0
"DLW",4,2020,0
"DLW",4,2020,0
"DLW",4,2020,0
"DLW",4,2020,0
"DLW",4,2020,1
"CRU",4,2020,0
"CRU",4,2020,0
"CRU",4,2020,0
"CRU",4,2020,0
"CRU",4,2020,1
"CRU",4,2020,0
"NEW",7,2020,1
"NEW",7,2020,1
"NEW",7,2020,1
"NEW",7,2020,1
"NEW",7,2020,1
"NEW",7,2020,1
"DOW",3,2020,1
"DOW",3,2020,1
"DOW",3,2020,1
"DOW",3,2020,1
"DOW",3,2020,1
"DOW",3,2020,0
"DOW",3,2020,1
"DOW",3,2020,1
"BIR",3,2020,1
"BIR",3,2020,1
"BIR",3,2020,1
"BIR",3,2020,1
"BIR",3,2020,1
"BIR",3,2020,1
"BIR",3,2020,1
"BIR",3,2020,1
"BIR",3,2020,1
"CAL",6,2020,1
"CAL",6,2020,1
"CAL",6,2020,1
"CAL",6,2020,1
"CAL",6,2020,1
"CAL",6,2020,1
"CAL",6,2020,1
"PIT",2,2020,1
"PIT",2,2020,1
"PIT",2,2020,1
"PIT",2,2020,1
"PIT",2,2020,1
"PIT",2,2020,1
"PIT",2,2020,1
"PIT",2,2020,1
"PIT",2,2020,1
"PIT",4,2020,1
"PIT",4,2020,1
"PIT",4,2020,1
"PIT",4,2020,1
"PIT",4,2020,1
"PIT",4,2020,1
"PIT",4,2020,1
"PIT",7,2020,1
"PIT",7,2020,1
"PIT",7,2020,1
"PIT",7,2020,1
"PIT",7,2020,1
"PIT",7,2020,1
"PIT",7,2020,1
"FOF",5,2020,1
"FOF",5,2020,1
"FOF",5,2020,1
"FOF",5,2020,1
"FOF",5,2020,1
"FOF",5,2020,1
"FOF",5,2020,1
"SER",4,2020,1
"SER",4,2020,1
"SER",4,2020,1
"SER",4,2020,1
"SER",4,2020,1
"SER",4,2020,0
"SER",4,2020,0
"DUN",4,2020,1
"DUN",4,2020,1
"DUN",4,2020,1
"DUN",4,2020,1
"DUN",4,2020,1
"DUN",4,2020,1
"DUN",4,2020,1
"DUN",4,2020,1
"BIR",7,2020,1
"BIR",7,2020,1
"BIR",7,2020,1
"BIR",7,2020,1
"BIR",7,2020,1
"BIR",7,2020,1
"BIR",7,2020,1
"BIR",7,2020,1
"BIR",7,2020,1
"BIR",7,2020,1
"BLA",7,2020,1
"BLA",7,2020,1
"BLA",7,2020,1
"BLA",7,2020,1
"BLA",7,2020,1
"RSY",5,2020,0
"RSY",5,2020,0
"RSY",5,2020,0
"RSY",5,2020,0
"RSY",5,2020,0
"RSY",5,2020,0
"RSY",5,2020,0
"RSY",5,2020,0
"RSY",5,2020,0
"BAD",4,2020,1
"BAD",4,2020,1
"BAD",4,2020,1
"BAD",4,2020,1
"BAD",4,2020,1
"BAD",4,2020,1
"PTH",4,2020,1
"PTH",4,2020,1
"PTH",4,2020,1
"PTH",4,2020,1
"PTH",4,2020,1
"PTH",4,2020,1
"PTH",4,2020,1
"LVN",8,2020,1
"LVN",8,2020,1
"LVN",8,2020,1
"LVN",8,2020,1
"LVN",8,2020,1
"DOW",6,2020,1
"DOW",6,2020,1
"DOW",6,2020,1
"DOW",6,2020,1
"DOW",6,2020,1
"GLF",8,2020,1
"GLF",8,2020,1
"GLF",8,2020,1
"GLF",8,2020,1
"GLF",8,2020,1
"GLF",8,2020,1
"GLF",8,2020,1
"GLF",8,2020,1
"PIT",6,2020,1
"PIT",6,2020,1
"PIT",6,2020,1
"PIT",6,2020,1
"PIT",6,2020,1
"PIT",6,2020,1
"PIT",6,2020,1
"PIT",6,2020,1
"PIT",6,2020,1
"PIT",6,2020,1
"PIT",1,2020,1
"PIT",1,2020,1
"PIT",1,2020,1
"PIT",1,2020,1
"PIT",1,2020,1
"EDI",7,2020,1
"EDI",7,2020,1
"EDI",7,2020,1
"EDI",7,2020,1
"EDI",7,2020,1
"DOW",2,2020,1
"DOW",2,2020,1
"DOW",2,2020,1
"DOW",2,2020,1
"DOW",2,2020,1
"DOW",2,2020,1
"DOW",2,2020,1
"DOW",8,2020,1
"DOW",8,2020,1
"DOW",8,2020,0
"DOW",8,2020,1
"DOW",8,2020,1
"DOW",8,2020,1
"DOW",8,2020,1
"DOW",7,2020,1
"DOW",7,2020,1
"DOW",7,2020,1
"DOW",7,2020,1
"DOW",7,2020,1
"DOW",7,2020,1
"LVN",5,2020,1
"LVN",5,2020,1
"LVN",5,2020,1
"LVN",5,2020,1
"FOF",8,2020,1
"FOF",8,2020,1
"FOF",8,2020,0
"FOF",8,2020,1
"FOF",8,2020,1
"FOF",8,2020,1
"FOF",8,2020,1
"FOF",8,2020,1
"FOF",2,2020,1
"FOF",2,2020,1
"FOF",2,2020,1
"FOF",2,2020,0
"FOF",2,2020,1
"FOF",2,2020,1
"DUN",8,2020,1
"DUN",8,2020,1
"DUN",8,2020,1
"DUN",8,2020,1
"DUN",8,2020,1
"DUN",8,2020,1
"DUN",8,2020,1
"DUN",8,2020,1
"DUN",8,2020,1
"BLA",5,2020,1
"BLA",5,2020,1
"BLA",5,2020,1
"BLA",5,2020,1
"BLA",5,2020,1
"BLA",5,2020,1
"BAD",2,2020,1
"BAD",2,2020,0
"BAD",2,2020,1
"BAD",2,2020,1
"BAD",2,2020,0
"BAD",2,2020,0
"BAD",2,2020,0
"BIR",2,2020,1
"BIR",2,2020,1
"BIR",2,2020,1
"BIR",2,2020,1
"BIR",2,2020,1
"BIR",2,2020,1
"BIR",2,2020,1
"PIT",5,2020,1
"PIT",5,2020,1
"PIT",5,2020,1
"PIT",5,2020,1
"PIT",5,2020,1
"PIT",5,2020,1
"PIT",5,2020,1
"PIT",5,2020,1
"PIT",5,2020,1
"PIT",3,2020,1
"PIT",3,2020,1
"PIT",3,2020,1
"PIT",3,2020,1
"DEL",4,2020,1
"DEL",4,2020,1
"DEL",4,2020,1
"DEL",4,2020,1
"DEL",4,2020,1
"DEL",4,2020,1
"DEL",4,2020,1
"DEL",5,2020,1
"DEL",5,2020,1
"DEL",5,2020,1
"DEL",5,2020,1
"DEL",5,2020,1
"DEL",5,2020,1
"DEL",7,2020,1
"DEL",7,2020,1
"DEL",7,2020,1
"TAI",3,2020,1
"TAI",3,2020,1
"TAI",2,2020,1
"TAI",2,2020,1
"TAI",2,2020,1
"TAI",2,2020,1
"TAI",2,2020,1
"TAI",2,2020,0
"TAI",2,2020,1
"DOR",1,2020,1
"DOR",1,2020,1
"DOR",1,2020,1
"DOR",1,2020,1
"DOR",1,2020,1
"DOR",1,2020,1
"DOR",1,2020,0
"DOR",2,2020,0
"DOR",2,2020,1
"DOR",2,2020,1
"DOR",2,2020,1
"DOR",2,2020,0
"DOR",2,2020,1
"DOR",2,2020,0
"DOR",2,2020,1
"DOR",2,2020,1
"DOR",3,2020,1
"DOR",3,2020,0
"DOR",3,2020,0
"DOR",3,2020,0
"DOR",3,2020,1
"DOR",3,2020,1
"ALN",2,2020,1
"ALN",2,2020,1
"ALN",2,2020,1
"ALN",2,2020,1
"ALN",2,2020,1
"ALN",2,2020,1
"ALN",3,2020,1
"ALN",3,2020,1
"ALN",3,2020,1
"ALN",3,2020,1
"ALN",3,2020,1
"ALN",6,2020,0
"ALN",6,2020,1
"ALN",6,2020,0
"ALN",6,2020,0
"ALN",6,2020,1
"ALN",6,2020,1
"ALN",6,2020,0
"ART",7,2020,0
"ART",7,2020,0
"ART",7,2020,0
"ART",7,2020,0
"ART",7,2020,0
"ART",7,2020,0
"ART",7,2020,0
"ART",7,2020,0
"ART",7,2020,0
"ART",7,2020,0
"DNS",4,2020,1
